,text,label,label_name,text_clean,sentiment,prediction
500,I love these mini-burgers. I would have given it five stars but the burgers came melty and the textures and shapes were messed up.,10,burger,I love mini-burgers. I would given five stars burgers came melty textures shapes messed up.,I love mini-burgers. I would given five stars burgers came melty textures shapes messed up.,10
501,Love the price and great candy highly recommended you get your money's worth for this product I love gummy candy,10,burger,Love price great candy highly recommended get money's worth product I love gummy candy,Love price great candy highly recommended get money's worth product I love gummy candy,10
502,"I purchased a combination package including this item via a Kindle Special Offer a couple of months ago. The food was packaged well and tastes fine. If you make a purchase from this company, though, be prepared for a BARRAGE of followup solicitation calls. Once you've had a transaction with a company, they are ""allowed"" to contact you via phone (incessantly) for a period of 2 years after the last transaction, even if you are on the National No Call Registry. Any apparent ""deal"" comes at the cost of providing them a foot in the door to hound you.",10,burger,"I purchased combination package including item via Kindle Special Offer couple months ago. The food packaged well tastes fine. If make purchase company, though, prepared BARRAGE followup solicitation calls. Once transaction company, ""allowed"" contact via phone (incessantly) period 2 years last transaction, even National No Call Registry. Any apparent ""deal"" comes cost providing foot door hound you.","I purchased combination package including item via Kindle Special Offer couple months ago. The food packaged well tastes fine. If make purchase company, though, prepared BARRAGE followup solicitation calls. Once transaction company, ""allowed"" contact via phone (incessantly) period 2 years last transaction, even National No Call Registry. Any apparent ""deal"" comes cost providing foot door hound you.",10
503,"I ordered 24 of these burgers. It was my first time trying Omaha Steaks and I'm rather disappointed. While they do hold their shape well and cook fairly quickly, they do not have much flavor at all. Way too similar to regular supermarket frozen patties. They are a let down for the price. You'd get more texture, flavor, and value from standard ground beef. Definitely not worth $45. I'd give them 2 and a half stars if possible.",10,burger,"I ordered 24 burgers. It first time trying Omaha Steaks I'm rather disappointed. While hold shape well cook fairly quickly, much flavor all. Way similar regular supermarket frozen patties. They let price. You'd get texture, flavor, value standard ground beef. Definitely worth $45. I'd give 2 half stars possible.","I ordered 24 burgers. It first time trying Omaha Steaks I'm rather disappointed. While hold shape well cook fairly quickly, much flavor all. Way similar regular supermarket frozen patties. They let price. You'd get texture, flavor, value standard ground beef. Definitely worth $45. I'd give 2 half stars possible.",10
504,"Just call me a sucker!!! Ordered a bunch of steaks, burgers, hot dogs, potatoes, and fish from Omaha Steaks. Poorest meat I have ever eaten. We can get better quality at Walmart and even better yet at the local butcher shop. Then we are bombarded with phone sales calls and junk mail. Wished I would never have fallen for ""Best Steaks you have ever eaten"". Will never purchase again.",10,burger,"Just call sucker!!! Ordered bunch steaks, burgers, hot dogs, potatoes, fish Omaha Steaks. Poorest meat I ever eaten. We get better quality Walmart even better yet local butcher shop. Then bombarded phone sales calls junk mail. Wished I would never fallen ""Best Steaks ever eaten"". Will never purchase again.","Just call sucker!!! Ordered bunch steaks, burgers, hot dogs, potatoes, fish Omaha Steaks. Poorest meat I ever eaten. We get better quality Walmart even better yet local butcher shop. Then bombarded phone sales calls junk mail. Wished I would never fallen ""Best Steaks ever eaten"". Will never purchase again.",10
505,"Recently I received a bunch of Omaha Steak vouchers from a company that I represent. I was very excited! I cook and eat a lot of steaks so I was excited to try the famous Omaha Steak. After listening to all of their ads and looking at their pricing I expected the steaks to be of A+ quality. I ordered Ribeye and New York Strip steaks. When I received the steaks I opened the packages and the Ribeye's seemed to have reasonable marbling, and the New York Strip's looked as you would expect. Today I cooked my first four Ribeye's and boy was I disappointed. I was disappointed by the flavor, moisture, and overall quality. They were the worst steaks I've cooked in the past 5 years. I cooked the steaks on a BIg Green Egg at 600F for 3.5 minutes per side for a total cook time of 7min. This is a cooking method I have used many times. These steaks were the driest I have ever experienced using this cooking method by a long shot. The combination of a Ribeye steak and a Big Green Egg should provide you with a very moist end product. If I had bought these steaks at Wal Mart on sale for $4.99 a pound I may not have been as disappointed. These steaks are of average grocery store quality! In my opinion these steaks are the worst value I've ever experienced! Stick with Costco steaks and you wont be disappointed. Costco steaks aren't the cheapest steaks you can buy but I challenge you to find a better value in steaks. I will never order another Omaha steak in my life, even if given to me free.",10,burger,"Recently I received bunch Omaha Steak vouchers company I represent. I excited! I cook eat lot steaks I excited try famous Omaha Steak. After listening ads looking pricing I expected steaks A+ quality. I ordered Ribeye New York Strip steaks. When I received steaks I opened packages Ribeye's seemed reasonable marbling, New York Strip's looked would expect. Today I cooked first four Ribeye's boy I disappointed. I disappointed flavor, moisture, overall quality. They worst steaks I've cooked past 5 years. I cooked steaks BIg Green Egg 600F 3.5 minutes per side total cook time 7min. This cooking method I used many times. These steaks driest I ever experienced using cooking method long shot. The combination Ribeye steak Big Green Egg provide moist end product. If I bought steaks Wal Mart sale $4.99 pound I may disappointed. These steaks average grocery store quality! In opinion steaks worst value I've ever experienced! Stick Costco steaks wont disappointed. Costco steaks cheapest steaks buy I challenge find better value steaks. I never order another Omaha steak life, even given free.","Recently I received bunch Omaha Steak vouchers company I represent. I excited! I cook eat lot steaks I excited try famous Omaha Steak. After listening ads looking pricing I expected steaks A+ quality. I ordered Ribeye New York Strip steaks. When I received steaks I opened packages Ribeye's seemed reasonable marbling, New York Strip's looked would expect. Today I cooked first four Ribeye's boy I disappointed. I disappointed flavor, moisture, overall quality. They worst steaks I've cooked past 5 years. I cooked steaks BIg Green Egg 600F 3.5 minutes per side total cook time 7min. This cooking method I used many times. These steaks driest I ever experienced using cooking method long shot. The combination Ribeye steak Big Green Egg provide moist end product. If I bought steaks Wal Mart sale $4.99 pound I may disappointed. These steaks average grocery store quality! In opinion steaks worst value I've ever experienced! Stick Costco steaks wont disappointed. Costco steaks cheapest steaks buy I challenge find better value steaks. I never order another Omaha steak life, even given free.",10
506,"Ordered for my elderly parents in another state on a special Christmas promotion, then visited and was able to see and taste the products. Disappointing and embarrassing! The steaks were small, thin, and tasteless. The filling of the stuffed sole, while being made with crab supposedly, was pasty and bland. The twice baked stuffed potatoes were tasty and appealing (though only the top half was filled, the rest just baked potato) but what you really want when you buy a steak package, is good steak! The advertised ""gifts"" were not even kept by my recipients, so poor were the quality of the knives. In all, a waste of money. Even at half price, not worth it!",10,burger,"Ordered elderly parents another state special Christmas promotion, visited able see taste products. Disappointing embarrassing! The steaks small, thin, tasteless. The filling stuffed sole, made crab supposedly, pasty bland. The twice baked stuffed potatoes tasty appealing (though top half filled, rest baked potato) really want buy steak package, good steak! The advertised ""gifts"" even kept recipients, poor quality knives. In all, waste money. Even half price, worth it!","Ordered elderly parents another state special Christmas promotion, visited able see taste products. Disappointing embarrassing! The steaks small, thin, tasteless. The filling stuffed sole, made crab supposedly, pasty bland. The twice baked stuffed potatoes tasty appealing (though top half filled, rest baked potato) really want buy steak package, good steak! The advertised ""gifts"" even kept recipients, poor quality knives. In all, waste money. Even half price, worth it!",10
507,"the taste of the beef was very good, but the they were to tough and chewy.",10,burger,"taste beef good, tough chewy.","taste beef good, tough chewy.",10
508,"The hamburgers were delicious, fresh and easy to cook. I will definitely order them again. Quick, COLD shipping, too!",10,burger,"The hamburgers delicious, fresh easy cook. I definitely order again. Quick, COLD shipping, too!","The hamburgers delicious, fresh easy cook. I definitely order again. Quick, COLD shipping, too!",10
509,"The burgers were tasteless. No flavor or even salt at all. I don't know why, but I do know that it doesn't worth the money. I would not accept them even if they were for FREE!",10,burger,"The burgers tasteless. No flavor even salt all. I know why, I know worth money. I would accept even FREE!","The burgers tasteless. No flavor even salt all. I know why, I know worth money. I would accept even FREE!",10
510,"Stuffed sole ok - good taste and texture. Fllet Mignon (a misnomer or a deception) tasteless and bears little resemblance of the photograph- not nearly as thick. Hamburger tasteless, fat and containing bone and cartilege fragments! My mouth still feels greasy an hour after eating it.",10,burger,"Stuffed sole ok - good taste texture. Fllet Mignon (a misnomer deception) tasteless bears little resemblance photograph- nearly thick. Hamburger tasteless, fat containing bone cartilege fragments! My mouth still feels greasy hour eating it.","Stuffed sole ok - good taste texture. Fllet Mignon (a misnomer deception) tasteless bears little resemblance photograph- nearly thick. Hamburger tasteless, fat containing bone cartilege fragments! My mouth still feels greasy hour eating it.",10
511,"I don't know if any of you have received Burgers that were colorless, but mine were. No red at all. I wonder if they are safe to eat?",10,burger,"I know received Burgers colorless, mine were. No red all. I wonder safe eat?","I know received Burgers colorless, mine were. No red all. I wonder safe eat?",10
512,"We ordered The Amazing Celebration through Amazon, for $80, supposedly a deep discount. The food arrived about when we expected it, and while the dry ice was gone, the food was all still frozen. So far, we've had the sirloin steak, stuffed potatoes, pork chops, chocolate cake, and stuffed sole. The sirloin and pork were decent, but no better than typical grocery store quality. The meat at Costco is better and much cheaper. The potatoes were good, and quite convenient. The chocolate cake was pretty good, and with a short time in the microwave was like an expensive ""molten chocolate"" sort of cake from a restaurant. The stuffed sole was disappointing. It was OK, but no better than what I'd expect at a cheap restaurant. In short, Omaha Steak food is less expensive than good restaurant food, but also less convenient and not nearly as good. It's more convenient than getting everything from a grocery store, but much more expensive and not as good. If convenience is your main goal, and you aren't too picky about price or quality, then Omaha Steaks is a good choice.",10,burger,"We ordered The Amazing Celebration Amazon, $80, supposedly deep discount. The food arrived expected it, dry ice gone, food still frozen. So far, we've sirloin steak, stuffed potatoes, pork chops, chocolate cake, stuffed sole. The sirloin pork decent, better typical grocery store quality. The meat Costco better much cheaper. The potatoes good, quite convenient. The chocolate cake pretty good, short time microwave like expensive ""molten chocolate"" sort cake restaurant. The stuffed sole disappointing. It OK, better I'd expect cheap restaurant. In short, Omaha Steak food less expensive good restaurant food, also less convenient nearly good. It's convenient getting everything grocery store, much expensive good. If convenience main goal, picky price quality, Omaha Steaks good choice.","We ordered The Amazing Celebration Amazon, $80, supposedly deep discount. The food arrived expected it, dry ice gone, food still frozen. So far, we've sirloin steak, stuffed potatoes, pork chops, chocolate cake, stuffed sole. The sirloin pork decent, better typical grocery store quality. The meat Costco better much cheaper. The potatoes good, quite convenient. The chocolate cake pretty good, short time microwave like expensive ""molten chocolate"" sort cake restaurant. The stuffed sole disappointing. It OK, better I'd expect cheap restaurant. In short, Omaha Steak food less expensive good restaurant food, also less convenient nearly good. It's convenient getting everything grocery store, much expensive good. If convenience main goal, picky price quality, Omaha Steaks good choice.",10
513,Great purchase. Tender and juicy steak burgers with fantastic taste. Good price too for the package.,10,burger,Great purchase. Tender juicy steak burgers fantastic taste. Good price package.,Great purchase. Tender juicy steak burgers fantastic taste. Good price package.,10
514,"Why would you pay eight dollars per pound for ground beef? Or, double that for some tiny, flavorless steaks? Don't bother. Go to your local supermarket for better prices and better meats. Omaha Steaks seems to exist for corporate ""gift"" giving, not for anyone living in the real world.",10,burger,"Why would pay eight dollars per pound ground beef? Or, double tiny, flavorless steaks? Don't bother. Go local supermarket better prices better meats. Omaha Steaks seems exist corporate ""gift"" giving, anyone living real world.","Why would pay eight dollars per pound ground beef? Or, double tiny, flavorless steaks? Don't bother. Go local supermarket better prices better meats. Omaha Steaks seems exist corporate ""gift"" giving, anyone living real world.",10
515,"I ordered the filets and was disappointed especially for the prices. They were not trimmed the way they should be, again for the price. They had this silver stuff around them. Yuk!",10,burger,"I ordered filets disappointed especially prices. They trimmed way be, price. They silver stuff around them. Yuk!","I ordered filets disappointed especially prices. They trimmed way be, price. They silver stuff around them. Yuk!",10
516,"These burgers are fantastic! Anyone who is stating they are dry and not tastey or tough and chewey is not cooking them right. Sounds like you are over cooking them or not following the cooking directions. I have made them a number of different ways, pan fried, bbq grill, george foreman grilled and broiled... everytime they come out awesome! Grill or stir fry some onions with them, add a little cheddar, monteray jack or spice it up with peper jack cheese, whatever kind you like, and you got an amazing burger! Top with a little Ketchup or russian dressing if you like condiments or for some added zing lightly brush a little italian dressing on the bun before toasting. So much better than those super market slop burgers! If your not sure how best to make them, read the little book that comes with it. 15 minute flash defrost trick works great for pan frying or broiling. I have grilled them frozen fresh from the freezer on both the bbq and the g foreman grill and they come out great.In fact... I think Ill make some for dinner... AGAIN!",10,burger,"These burgers fantastic! Anyone stating dry tastey tough chewey cooking right. Sounds like cooking following cooking directions. I made number different ways, pan fried, bbq grill, george foreman grilled broiled... everytime come awesome! Grill stir fry onions them, add little cheddar, monteray jack spice peper jack cheese, whatever kind like, got amazing burger! Top little Ketchup russian dressing like condiments added zing lightly brush little italian dressing bun toasting. So much better super market slop burgers! If sure best make them, read little book comes it. 15 minute flash defrost trick works great pan frying broiling. I grilled frozen fresh freezer bbq g foreman grill come great.In fact... I think Ill make dinner... AGAIN!","These burgers fantastic! Anyone stating dry tastey tough chewey cooking right. Sounds like cooking following cooking directions. I made number different ways, pan fried, bbq grill, george foreman grilled broiled... everytime come awesome! Grill stir fry onions them, add little cheddar, monteray jack spice peper jack cheese, whatever kind like, got amazing burger! Top little Ketchup russian dressing like condiments added zing lightly brush little italian dressing bun toasting. So much better super market slop burgers! If sure best make them, read little book comes it. 15 minute flash defrost trick works great pan frying broiling. I grilled frozen fresh freezer bbq g foreman grill come great.In fact... I think Ill make dinner... AGAIN!",10
517,"I was curious how a pre-packaged steak or burger could be. I usually make my dinners from scratch but I decided to give Omaha a spin after they opened a satellite store in Allentown. Bought the burgers, filets, asparagus and baked potatoes. Filets were thin and small. Same with the burgers. Asparagus was OK but the hollandaise sauce had no taste. Baked potatoes were OK but small. The burgers and steaks DID have a good flavor, but not worth the cost. I'll go back to buying a full tenderloin and trimming it into filets. At least I can make them a satisfying size. Tried Omaha, but didn't like it. Of course, for another $40 you can go with their ""Signature"" filets which are 2 oz bigger....NOT !",10,burger,"I curious pre-packaged steak burger could be. I usually make dinners scratch I decided give Omaha spin opened satellite store Allentown. Bought burgers, filets, asparagus baked potatoes. Filets thin small. Same burgers. Asparagus OK hollandaise sauce taste. Baked potatoes OK small. The burgers steaks DID good flavor, worth cost. I'll go back buying full tenderloin trimming filets. At least I make satisfying size. Tried Omaha, like it. Of course, another $40 go ""Signature"" filets 2 oz bigger....NOT !","I curious pre-packaged steak burger could be. I usually make dinners scratch I decided give Omaha spin opened satellite store Allentown. Bought burgers, filets, asparagus baked potatoes. Filets thin small. Same burgers. Asparagus OK hollandaise sauce taste. Baked potatoes OK small. The burgers steaks DID good flavor, worth cost. I'll go back buying full tenderloin trimming filets. At least I make satisfying size. Tried Omaha, like it. Of course, another $40 go ""Signature"" filets 2 oz bigger....NOT !",10
518,"These burgers are great, my only problem is between cost and shipping it becomes a little pricey",10,burger,"These burgers great, problem cost shipping becomes little pricey","These burgers great, problem cost shipping becomes little pricey",10
519,"The burgers are okay, but its not the burger its the cook., the stuffed sole I would not buy ever again",10,burger,"The burgers okay, burger cook., stuffed sole I would buy ever","The burgers okay, burger cook., stuffed sole I would buy ever",10
520,"The meat is very poor quality. The taste is below par. And the pricing is much too high for all products. I did like the desserts at Omaha Steak House, but the meat is not any better than a grocery store. Unfortunate, but true.",10,burger,"The meat poor quality. The taste par. And pricing much high products. I like desserts Omaha Steak House, meat better grocery store. Unfortunate, true.","The meat poor quality. The taste par. And pricing much high products. I like desserts Omaha Steak House, meat better grocery store. Unfortunate, true.",10
521,I love Omaha Steaks burgers. They have a real beef flavor that you can tell comes from something more than just ground chuck. The burgers are lean and juicy at the same time. I usually get the 5 ounce burgers but never say no to a good deal!,10,burger,I love Omaha Steaks burgers. They real beef flavor tell comes something ground chuck. The burgers lean juicy time. I usually get 5 ounce burgers never say good deal!,I love Omaha Steaks burgers. They real beef flavor tell comes something ground chuck. The burgers lean juicy time. I usually get 5 ounce burgers never say good deal!,10
522,"This is no longer a steak company. We shipped two $90 combination packages to NJ and Ohio for Christmas. It took us a long time to get our orders right because they kept wanting to charge shipping fees, which are always ridiculous. We finally decided to order extra food and pay for that instead of the shipping costs. But, on the whole, they do not perform like they once did. The food is okay to good, but not worth the cost, even with their ""deals."" Steaks were pathetic, minuscule portions of a tasteless, dry, probably commercial cuts of beef, cut neatly into squares. Omaha is a marketing direct mail firm that sells products produced by others, but packaged in their name. ""Sirloin?"" Perhaps, but we get better at Sam's and Costco at a fraction of the price. I cook professionally and we wouldn't offer their product in our restaurant. After several costly experiments, we at home are not going to use Omaha ever again. On several different occasions, they have shipped when they felt like it, not as we requested. If you read the packages included in the batch, we will see that they are goods made elsewhere and then combined under Omaha's name. The contents of two recent packages borne no resemblance to anything from Omaha, mostly from Newark, NJ and elsewhere.",10,burger,"This longer steak company. We shipped two $90 combination packages NJ Ohio Christmas. It took us long time get orders right kept wanting charge shipping fees, always ridiculous. We finally decided order extra food pay instead shipping costs. But, whole, perform like did. The food okay good, worth cost, even ""deals."" Steaks pathetic, minuscule portions tasteless, dry, probably commercial cuts beef, cut neatly squares. Omaha marketing direct mail firm sells products produced others, packaged name. ""Sirloin?"" Perhaps, get better Sam's Costco fraction price. I cook professionally offer product restaurant. After several costly experiments, home going use Omaha ever again. On several different occasions, shipped felt like it, requested. If read packages included batch, see goods made elsewhere combined Omaha's name. The contents two recent packages borne resemblance anything Omaha, mostly Newark, NJ elsewhere.","This longer steak company. We shipped two $90 combination packages NJ Ohio Christmas. It took us long time get orders right kept wanting charge shipping fees, always ridiculous. We finally decided order extra food pay instead shipping costs. But, whole, perform like did. The food okay good, worth cost, even ""deals."" Steaks pathetic, minuscule portions tasteless, dry, probably commercial cuts beef, cut neatly squares. Omaha marketing direct mail firm sells products produced others, packaged name. ""Sirloin?"" Perhaps, get better Sam's Costco fraction price. I cook professionally offer product restaurant. After several costly experiments, home going use Omaha ever again. On several different occasions, shipped felt like it, requested. If read packages included batch, see goods made elsewhere combined Omaha's name. The contents two recent packages borne resemblance anything Omaha, mostly Newark, NJ elsewhere.",10
523,"I thought this would be a great deal, I bought a case of meat before Christmas thinking I would give some to my family. After I cooked a couple different cuts of meat up I was stunned at how low of quality the meat is. It's incredibly fatty and doesn't taste good. My cat wouldn't even eat the scraps. Don't waste your money!",10,burger,"I thought would great deal, I bought case meat Christmas thinking I would give family. After I cooked couple different cuts meat I stunned low quality meat is. It's incredibly fatty taste good. My cat even eat scraps. Don't waste money!","I thought would great deal, I bought case meat Christmas thinking I would give family. After I cooked couple different cuts meat I stunned low quality meat is. It's incredibly fatty taste good. My cat even eat scraps. Don't waste money!",10
524,My mother had terminal cancer and lost some appetite. These burgers were good to her. My brother who was staying with her thought so too. They were convenient as well. I also liked them.,10,burger,My mother terminal cancer lost appetite. These burgers good her. My brother staying thought too. They convenient well. I also liked them.,My mother terminal cancer lost appetite. These burgers good her. My brother staying thought too. They convenient well. I also liked them.,10
525,"We got a gift card from Omaha Steaks and were looking forward to getting them. We paid a LOT over the $25 gift card (about $20/steak) and they were thin and looked like they were stamped out of a press. Undaunted I took one out of its pressed plastic pack and put it on the grill. Carefully tended, I took it off at the peak of doneness (by my Thermopen). It was tough and tasteless, If it was thicker, it would have been better. Local Kroger does steak to put this one to shame. Don't Buy Omaha Steaks. Go to Sam's, Trader Joe's, or Kroger.",10,burger,"We got gift card Omaha Steaks looking forward getting them. We paid LOT $25 gift card (about $20/steak) thin looked like stamped press. Undaunted I took one pressed plastic pack put grill. Carefully tended, I took peak doneness (by Thermopen). It tough tasteless, If thicker, would better. Local Kroger steak put one shame. Don't Buy Omaha Steaks. Go Sam's, Trader Joe's, Kroger.","We got gift card Omaha Steaks looking forward getting them. We paid LOT $25 gift card (about $20/steak) thin looked like stamped press. Undaunted I took one pressed plastic pack put grill. Carefully tended, I took peak doneness (by Thermopen). It tough tasteless, If thicker, would better. Local Kroger steak put one shame. Don't Buy Omaha Steaks. Go Sam's, Trader Joe's, Kroger.",10
526,"I was surprised at how small everything was. You are lead to believe the potatoes are baked potatoes, but they are really really small. I bought this for an older person who just eats a tiny bit of meat, so the super small single portions were a good choice. But I can't imagine anyone else being pleased with this purchase.",10,burger,"I surprised small everything was. You lead believe potatoes baked potatoes, really really small. I bought older person eats tiny bit meat, super small single portions good choice. But I can't imagine anyone else pleased purchase.","I surprised small everything was. You lead believe potatoes baked potatoes, really really small. I bought older person eats tiny bit meat, super small single portions good choice. But I can't imagine anyone else pleased purchase.",10
527,"The filets were tough, the tenderloin mushy, both of them utterly flavorless. Then the barrage of special deals. I don't know how they stay in business",10,burger,"The filets tough, tenderloin mushy, utterly flavorless. Then barrage special deals. I know stay business","The filets tough, tenderloin mushy, utterly flavorless. Then barrage special deals. I know stay business",10
528,"As has everyone in America, I have seen the ads over the years for Omaha Steaks. I was always wary of them but received a gift package from dear friends this past Christmas featuring four filets and two porterhouse steaks. Nicely packaged, I had high hopes for delicious, flavorful meat. Such was not the case, however. Simply put, this is a low grade beef that pales to almost any meat I can get at a local grocer or butcher. Not only that, but when you compare by weight, you're not getting a good deal at all. Skip this obviously successful mail order firm and support your local ranchers and purveyors. You'll not only be contributing to your local economy, but you'll be rewarded with a much better product....and a more satisfying meal.",10,burger,"As everyone America, I seen ads years Omaha Steaks. I always wary received gift package dear friends past Christmas featuring four filets two porterhouse steaks. Nicely packaged, I high hopes delicious, flavorful meat. Such case, however. Simply put, low grade beef pales almost meat I get local grocer butcher. Not that, compare weight, getting good deal all. Skip obviously successful mail order firm support local ranchers purveyors. You'll contributing local economy, rewarded much better product....and satisfying meal.","As everyone America, I seen ads years Omaha Steaks. I always wary received gift package dear friends past Christmas featuring four filets two porterhouse steaks. Nicely packaged, I high hopes delicious, flavorful meat. Such case, however. Simply put, low grade beef pales almost meat I get local grocer butcher. Not that, compare weight, getting good deal all. Skip obviously successful mail order firm support local ranchers purveyors. You'll contributing local economy, rewarded much better product....and satisfying meal.",10
529,"Nothing special, I had a 'good deal'(so i thought) thanks to a credit card discount..... the meat was very average, at best, and i didn't even get all of my order!",10,burger,"Nothing special, I 'good deal'(so thought) thanks credit card discount..... meat average, best, even get order!","Nothing special, I 'good deal'(so thought) thanks credit card discount..... meat average, best, even get order!",10
530,"I wish I had bought more. These patties were very tasty the picture is a little misleading unless you stack two together, but they are good I grilled them and fried them and they were better grilled. Though most things taste good grilled over coals and mesquite. I'm going to try bigger fatter ones next time.",10,burger,"I wish I bought more. These patties tasty picture little misleading unless stack two together, good I grilled fried better grilled. Though things taste good grilled coals mesquite. I'm going try bigger fatter ones next time.","I wish I bought more. These patties tasty picture little misleading unless stack two together, good I grilled fried better grilled. Though things taste good grilled coals mesquite. I'm going try bigger fatter ones next time.",10
531,This was my first experience with your Beef Lasagna. There is nothing worse than a DRY Italian dish . I suggest U add at least 50% more sauce. Thank U .,10,burger,This first experience Beef Lasagna. There nothing worse DRY Italian dish . I suggest U add least 50% sauce. Thank U .,This first experience Beef Lasagna. There nothing worse DRY Italian dish . I suggest U add least 50% sauce. Thank U .,10
532,"These burgers are bland, tasteless and gross. I had two bites and could eat no more. For the calorie and high fat content of these burgers, they are not worth it to eat.",10,burger,"These burgers bland, tasteless gross. I two bites could eat more. For calorie high fat content burgers, worth eat.","These burgers bland, tasteless gross. I two bites could eat more. For calorie high fat content burgers, worth eat.",10
533,Pay this much for beef by the pound and you must have mad cow disease yourself! Buy some nice prime in your own town!,10,burger,Pay much beef pound must mad cow disease yourself! Buy nice prime town!,Pay much beef pound must mad cow disease yourself! Buy nice prime town!,10
534,"I received 4 of these Omaha steaks burgers free with my recent order, which was my first time ordering from Omaha steaks. Everything was frozen solid upon arrival. Through my own error I guess, for some reason I thought these were actual steaks, in the form of a burger for some odd reason. Ridiculous, I know. Turns out, they're just standard burgers. Nothing special about them really and they look nothing like they do in the picture, size/plump wise. No surprise there. Anyway, I put 1 in the fridge for a few hours to let it thaw out before throwing it on my George Foreman grill. The burger, which was small to begin with, became even smaller when I was finished cooking it even though it held its shape of being a perfect circle. The tray that catches the fat/juices filled up a little bit as it cooked. I guess it's possible I ""overcooked"" it, but I cooked it the same way I would a Bubba burger, or any other burger for that matter. I like my burgers a little crispy but like I said, these were pretty small to begin with. I have 3 left, so next time, I'll cook one on low instead of medium to see if it makes any difference but I don't see how a burger that small to begin with won't shrink after its fully cooked, seems inevitable. I mean, they are 4 oz burgers. Anyway, the burger itself was decent and somewhat tasty, nothing special though. Threw a piece of American cheese on-top and ate it, without a bun. Tasted like a standard beef patty. I got 19 grams of protein out of it, so I was happy. My girlfriend laughed hysterically though when she saw me sit down in-front of a plate with nothing but this tiny little patty on it...lol I wouldn't go out of my way to order a box of JUST THESE off the Omaha site obviously as there's no point in doing that whatsoever, but I would have no problem eating them again just as long as they were included in a nicely priced packaged deal or sent free with a future order. I'll just make 2 at a time. In this case, I received 4 free, so it's hard to really complain all that much.",10,burger,"I received 4 Omaha steaks burgers free recent order, first time ordering Omaha steaks. Everything frozen solid upon arrival. Through error I guess, reason I thought actual steaks, form burger odd reason. Ridiculous, I know. Turns out, they're standard burgers. Nothing special really look nothing like picture, size/plump wise. No surprise there. Anyway, I put 1 fridge hours let thaw throwing George Foreman grill. The burger, small begin with, became even smaller I finished cooking even though held shape perfect circle. The tray catches fat/juices filled little bit cooked. I guess possible I ""overcooked"" it, I cooked way I would Bubba burger, burger matter. I like burgers little crispy like I said, pretty small begin with. I 3 left, next time, I'll cook one low instead medium see makes difference I see burger small begin shrink fully cooked, seems inevitable. I mean, 4 oz burgers. Anyway, burger decent somewhat tasty, nothing special though. Threw piece American cheese on-top ate it, without bun. Tasted like standard beef patty. I got 19 grams protein it, I happy. My girlfriend laughed hysterically though saw sit in-front plate nothing tiny little patty it...lol I go way order box JUST THESE Omaha site obviously there's point whatsoever, I would problem eating long included nicely priced packaged deal sent free future order. I'll make 2 time. In case, I received 4 free, hard really complain much.","I received 4 Omaha steaks burgers free recent order, first time ordering Omaha steaks. Everything frozen solid upon arrival. Through error I guess, reason I thought actual steaks, form burger odd reason. Ridiculous, I know. Turns out, they're standard burgers. Nothing special really look nothing like picture, size/plump wise. No surprise there. Anyway, I put 1 fridge hours let thaw throwing George Foreman grill. The burger, small begin with, became even smaller I finished cooking even though held shape perfect circle. The tray catches fat/juices filled little bit cooked. I guess possible I ""overcooked"" it, I cooked way I would Bubba burger, burger matter. I like burgers little crispy like I said, pretty small begin with. I 3 left, next time, I'll cook one low instead medium see makes difference I see burger small begin shrink fully cooked, seems inevitable. I mean, 4 oz burgers. Anyway, burger decent somewhat tasty, nothing special though. Threw piece American cheese on-top ate it, without bun. Tasted like standard beef patty. I got 19 grams protein it, I happy. My girlfriend laughed hysterically though saw sit in-front plate nothing tiny little patty it...lol I go way order box JUST THESE Omaha site obviously there's point whatsoever, I would problem eating long included nicely priced packaged deal sent free future order. I'll make 2 time. In case, I received 4 free, hard really complain much.",10
535,I highly recommend these from Omaha Steaks. They taste fantastic and no grease like most other burgers you can make yourself.,10,burger,I highly recommend Omaha Steaks. They taste fantastic grease like burgers make yourself.,I highly recommend Omaha Steaks. They taste fantastic grease like burgers make yourself.,10
536,"Had a family get-together and everyone loved the burgers! They came ahead of the scheduled due date, which is always good in my book!",10,burger,"Had family get-together everyone loved burgers! They came ahead scheduled due date, always good book!","Had family get-together everyone loved burgers! They came ahead scheduled due date, always good book!",10
537,The worst beef I have ever tasted. Omaha gave me my money back via Amazon.,10,burger,The worst beef I ever tasted. Omaha gave money back via Amazon.,The worst beef I ever tasted. Omaha gave money back via Amazon.,10
538,"why would anyone want to order this factory farm meat? just having clever marketing doesn't justify the extra cost, go grass fed organic if you want to taste something other then hormones & corn!",10,burger,"would anyone want order factory farm meat? clever marketing justify extra cost, go grass fed organic want taste something hormones & corn!","would anyone want order factory farm meat? clever marketing justify extra cost, go grass fed organic want taste something hormones & corn!",10
